2+0i,1e-08+0i,0.4384307779327916+0i,18+0i,6.132757968124736e-09+0i,0.0007100105285644531+0i
2+0i,1e-10+0i,0.4384307794713849+0i,22+0i,4.01311761599743e-11+0i,0.0008180141448974609+0i
2+0i,1e-12+0i,0.438430779481453+0i,26+0i,2.625677453238495e-13+0i,0.0009620189666748047+0i
3+0i,0.0001+0i,0.4384522820289152+0i,11+0i,8.514815879440141e-05+0i,0.0004148483276367188+0i
3+0i,1e-06+0i,0.438430920191517+0i,15+0i,5.571931114278783e-07+0i,0.0005600452423095703+0i
3+0i,1e-08+0i,0.4384307804022894+0i,19+0i,3.646128288181671e-09+0i,0.0007281303405761719+0i
3+0i,1e-10+0i,0.4384307794603347+0i,22+0i,8.388834071837437e-11+0i,0.0008208751678466797+0i
3+0i,1e-12+0i,0.4384307794813807+0i,26+0i,5.489497745259087e-13+0i,0.0009629726409912109+0i
4+0i,0.0001+0i,0.4384212215078754+4.469774398603243e-06i,12+0i,4.178227815132483e-05+0i,0.0004589557647705078+0i
4+0i,1e-06+0i,0.4384307169370487+2.924851974630693e-08i,16+0i,2.734112470454764e-07+0i,0.0006029605865478516+0i
4+0i,1e-08+0i,0.4384307809205119-6.729355440783881e-10i,19+0i,6.290512133962686e-09+0i,0.0007119178771972656+0i
4+0i,1e-10+0i,0.4384307794909357-4.403516644249976e-12i,23+0i,4.116349928361971e-11+0i,0.000865936279296875+0i
4+0i,1e-12+0i,0.4384307794815809-2.881547713471761e-14i,27+0i,2.6933652190817e-13+0i,0.001027107238769531+0i
5+0i,0.0001+0i,0.4384215624220227+6.997552996518154e-06i,12+0i,4.582488627805249e-05+0i,0.0004570484161376953+0i
5+0i,1e-06+0i,0.438430719167683+4.578938024338208e-08i,16+0i,2.998649624609009e-07+0i,0.0006229877471923828+0i
5+0i,1e-08+0i,0.4384307808691905-1.053499524379477e-09i,19+0i,6.899146060850225e-09+0i,0.0007889270782470703+0i
5+0i,1e-10+0i,0.4384307794905999-6.893829179755454e-12i,23+0i,4.514615677054226e-11+0i,0.0009992122650146484+0i
5+0i,1e-12+0i,0.4384307794815788-4.511144004852518e-14i,27+0i,2.954356496013299e-13+0i,0.001044988632202148+0i
1+0i,0.0001+0i,0+0.8081650999442359i,1000+0i,7.025633670348177+0i,0.05641794204711914+0i
1+0i,1e-06+0i,0+0.8081650999442359i,1000+0i,7.025633670348177+0i,0.05496716499328613+0i
1+0i,1e-08+0i,0+0.8081650999442359i,1000+0i,7.025633670348177+0i,0.05502605438232422+0i
1+0i,1e-10+0i,0+0.8081650999442359i,1000+0i,7.025633670348177+0i,0.05482697486877441+0i
1+0i,1e-12+0i,0+0.8081650999442359i,1000+0i,7.025633670348177+0i,0.05476498603820801+0i
2+0i,0.0001+0i,3.273455161191853+0i,1000+0i,11.36863952110146+0i,0.05462908744812012+0i
2+0i,1e-06+0i,3.273455161191853+0i,1000+0i,11.36863952110146+0i,0.05481505393981934+0i
2+0i,1e-08+0i,3.273455161191853+0i,1000+0i,11.36863952110146+0i,0.05500912666320801+0i
2+0i,1e-10+0i,3.273455161191853+0i,1000+0i,11.36863952110146+0i,0.05493307113647461+0i
2+0i,1e-12+0i,3.273455161191853+0i,1000+0i,11.36863952110146+0i,0.05629515647888184+0i
3+0i,0.0001+0i,0+0.8081650999442359i,1000+0i,7.025633670348177+0i,0.05480718612670898+0i
3+0i,1e-06+0i,0+0.8081650999442359i,1000+0i,7.025633670348177+0i,0.05514097213745117+0i
3+0i,1e-08+0i,0+0.8081650999442359i,1000+0i,7.025633670348177+0i,0.05565190315246582+0i
3+0i,1e-10+0i,0+0.8081650999442359i,1000+0i,7.025633670348177+0i,0.05594491958618164+0i
3+0i,1e-12+0i,0+0.8081650999442359i,1000+0i,7.025633670348177+0i,0.05468392372131348+0i
4+0i,0.0001+0i,3.273455161191853+0i,1000+0i,11.36863952110146+0i,0.05481576919555664+0i
4+0i,1e-06+0i,3.273455161191853+0i,1000+0i,11.36863952110146+0i,0.05460405349731445+0i
4+0i,1e-08+0i,3.273455161191853+0i,1000+0i,11.36863952110146+0i,0.05472993850708008+0i
4+0i,1e-10+0i,3.273455161191853+0i,1000+0i,11.36863952110146+0i,0.05649781227111816+0i
4+0i,1e-12+0i,3.273455161191853+0i,1000+0i,11.36863952110146+0i,0.05473899841308594+0i
5+0i,0.0001+0i,0+0.8081650999442359i,1000+0i,7.025633670348177+0i,0.05468511581420898+0i
5+0i,1e-06+0i,0+0.8081650999442359i,1000+0i,7.025633670348177+0i,0.05479788780212402+0i
5+0i,1e-08+0i,0+0.8081650999442359i,1000+0i,7.025633670348177+0i,0.05468583106994629+0i
5+0i,1e-10+0i,0+0.8081650999442359i,1000+0i,7.025633670348177+0i,0.05462408065795898+0i
5+0i,1e-12+0i,0+0.8081650999442359i,1000+0i,7.025633670348177+0i,0.05472302436828613+0i
