4+0i,1e-06+0i,1.559610257694432+0i,20+0i,6.117703803543151e-07+0i,0.001581907272338867+0i
4+0i,1e-08+0i,1.559610467830384+0i,26+0i,4.714596046895281e-09+0i,0.002065896987915039+0i
4+0i,1e-10+0i,1.559610469490668+0i,31+0i,8.175060628445863e-11+0i,0.002455949783325195+0i
4+0i,1e-12+0i,1.559610469462587+0i,37+0i,6.301625887772389e-13+0i,0.002926111221313477+0i
5+0i,0.0001+0i,1.559624393127264+0i,15+0i,4.022421698168799e-05+0i,0.001219987869262695+0i
5+0i,1e-06+0i,1.559610228029264+0i,20+0i,6.974692232653013e-07+0i,0.002176046371459961+0i
5+0i,1e-08+0i,1.55961046760177+0i,26+0i,5.375032641197208e-09+0i,0.002170085906982422+0i
5+0i,1e-10+0i,1.559610469448031+0i,32+0i,4.142286513797444e-11+0i,0.002624034881591797+0i
5+0i,1e-12+0i,1.559610469462618+0i,37+0i,7.176481631177012e-13+0i,0.003134965896606445+0i
1+0i,0.0001+0i,-0+0i,4+0i,1+0i,0.0002911090850830078+0i
1+0i,1e-06+0i,-0+0i,4+0i,1+0i,0.0002179145812988281+0i
1+0i,1e-08+0i,-0+0i,4+0i,1+0i,0.00020599365234375+0i
1+0i,1e-10+0i,-0+0i,4+0i,1+0i,0.0002179145812988281+0i
1+0i,1e-12+0i,-0+0i,4+0i,1+0i,0.0002169609069824219+0i
2+0i,0.0001+0i,-0+0i,5+0i,1+0i,0.0002801418304443359+0i
2+0i,1e-06+0i,-0+0i,5+0i,1+0i,0.0002601146697998047+0i
2+0i,1e-08+0i,-0+0i,5+0i,1+0i,0.0002398490905761719+0i
2+0i,1e-10+0i,-0+0i,5+0i,1+0i,0.0002388954162597656+0i
2+0i,1e-12+0i,-0+0i,5+0i,1+0i,0.0002391338348388672+0i
3+0i,0.0001+0i,-0.1448738026396013-0.2412762155983416i,1000+0i,1.468747327272161+0i,0.03921389579772949+0i
3+0i,1e-06+0i,-0.1448738026396013-0.2412762155983416i,1000+0i,1.468747327272161+0i,0.03946995735168457+0i
3+0i,1e-08+0i,-0.1448738026396013-0.2412762155983416i,1000+0i,1.468747327272161+0i,0.0392298698425293+0i
3+0i,1e-10+0i,-0.1448738026396013-0.2412762155983416i,1000+0i,1.468747327272161+0i,0.03849387168884277+0i
3+0i,1e-12+0i,-0.1448738026396013-0.2412762155983416i,1000+0i,1.468747327272161+0i,0.03906607627868652+0i
4+0i,0.0001+0i,-0.1448738026396013-0.2412762155983416i,1000+0i,1.468747327272161+0i,0.03816986083984375+0i
4+0i,1e-06+0i,-0.1448738026396013-0.2412762155983416i,1000+0i,1.468747327272161+0i,0.0382080078125+0i
4+0i,1e-08+0i,-0.1448738026396013-0.2412762155983416i,1000+0i,1.468747327272161+0i,0.03871607780456543+0i
4+0i,1e-10+0i,-0.1448738026396013-0.2412762155983416i,1000+0i,1.468747327272161+0i,0.0384821891784668+0i
4+0i,1e-12+0i,-0.1448738026396013-0.2412762155983416i,1000+0i,1.468747327272161+0i,0.03895998001098633+0i
5+0i,0.0001+0i,-0.1448738026396013-0.2412762155983416i,1000+0i,1.468747327272161+0i,0.0381009578704834+0i
5+0i,1e-06+0i,-0.1448738026396013-0.2412762155983416i,1000+0i,1.468747327272161+0i,0.0381929874420166+0i
5+0i,1e-08+0i,-0.1448738026396013-0.2412762155983416i,1000+0i,1.468747327272161+0i,0.03824806213378906+0i
5+0i,1e-10+0i,-0.1448738026396013-0.2412762155983416i,1000+0i,1.468747327272161+0i,0.04408001899719238+0i
5+0i,1e-12+0i,-0.1448738026396013-0.2412762155983416i,1000+0i,1.468747327272161+0i,0.03871583938598633+0i
