0.0001+0i,1+0i,1.368808107821372+0i,5+0i,4.681454335297985e-08+0i,0+0i
0.0001+0i,1+0i,1.559610469456921+0i,6+0i,2.402241026766561e-06+0i,0+0i
0.0001+0i,1+0i,1.102933997229931+0i,4+0i,1.108051138487554e-05+0i,0+0i
0.0001+0i,1+0i,1+0i,1+0i,1000000+0i,0+0i
0.0001+0i,1+0i,0.4384307794810209+0i,6+0i,1.006366300571049e-06+0i,0+0i
0.0001+0i,2+0i,1.368808107816677+0i,5+0i,4.02746652383712e-06+0i,0+0i
0.0001+0i,2+0i,1.559610469367128+0i,6+0i,1.004352310518541e-05+0i,0+0i
0.0001+0i,2+0i,1.358165226587954+0i,14+0i,2.462404436354149e-06+0i,0+0i
0.0001+0i,2+0i,1.000000138524173+0i,5+0i,0.0009139382577803001+0i,0+0i
0.0001+0i,2+0i,0.4384307794815035+0i,25+0i,1.79633274421942e-07+0i,0+0i
0.0001+0i,3+0i,1.368808107819526+0i,6+0i,2.525773564743261e-06+0i,0+0i
0.0001+0i,3+0i,-0.124217660222088+0.06790025218606949i,1000+0i,0.135800504372139+0i,0+0i
0.0001+0i,3+0i,0.4492608307432351+0i,9+0i,2.021010026609371e-06+0i,0+0i
0.0001+0i,3+0i,3+0i,1+0i,1000000+0i,0+0i
0.0001+0i,3+0i,0.4384307794815193+0i,17+0i,1.250900766303076e-08+0i,0+0i
0.0001+0i,4+0i,1.368808105120332+0i,6+0i,9.659685364904469e-05+0i,0+0i
0.0001+0i,4+0i,NaN+0i,5+0i,NaN+0i,0+0i
0.0001+0i,4+0i,-139.999999999944+0i,625+0i,7.481663743647005e-06+0i,0+0i
0.0001+0i,4+0i,2.5+0i,3+0i,0+0i,0+0i
0.0001+0i,4+0i,0.4384307794814556+0i,54+0i,3.597295783475118e-07+0i,0+0i
0.0001+0i,5+0i,1.368808107820191+0i,6+0i,2.020737440711073e-06+0i,0+0i
0.0001+0i,5+0i,NaN+0i,4+0i,NaN+0i,0+0i
0.0001+0i,5+0i,-110.5+0i,8+0i,1.072439204108377e-08+0i,0+0i
0.0001+0i,5+0i,0.9999626138660688+0i,7+0i,5.129294086103631e-05+0i,0+0i
0.0001+0i,5+0i,-5679.690468477934+0i,1000+0i,7384.859326548017+0i,0+0i
1e-06+0i,1+0i,1.368808107821372+0i,5+0i,4.681454335297985e-08+0i,0+0i
1e-06+0i,1+0i,1.559610469462369+0i,7+0i,5.448530515650418e-12+0i,0+0i
1e-06+0i,1+0i,1.102933996767631+0i,5+0i,4.622993099445694e-10+0i,0+0i
1e-06+0i,1+0i,1+0i,1+0i,1000000+0i,0+0i
1e-06+0i,1+0i,0.4384307794815193+0i,7+0i,4.983791157542328e-13+0i,0+0i
1e-06+0i,2+0i,1.368808107821373+0i,6+0i,4.695133171139787e-12+0i,0+0i
1e-06+0i,2+0i,1.559610469462369+0i,7+0i,9.524159239049368e-11+0i,0+0i
1e-06+0i,2+0i,1.358165226602086+0i,15+0i,1.413136274663884e-11+0i,0+0i
1e-06+0i,2+0i,1.000000138524173+0i,5+0i,0.0009139382577803001+0i,0+0i
1e-06+0i,2+0i,0.4384307794815035+0i,25+0i,1.79633274421942e-07+0i,0+0i
1e-06+0i,3+0i,1.368808107821373+0i,7+0i,1.84652293455656e-12+0i,0+0i
1e-06+0i,3+0i,-0.124217660222088+0.06790025218606949i,1000+0i,0.135800504372139+0i,0+0i
1e-06+0i,3+0i,0.4492608307432763+0i,10+0i,4.113376306236205e-14+0i,0+0i
1e-06+0i,3+0i,3+0i,1+0i,1000000+0i,0+0i
1e-06+0i,3+0i,0.4384307794815193+0i,17+0i,1.250900766303076e-08+0i,0+0i
1e-06+0i,4+0i,1.368808107821373+0i,7+0i,2.701040280328471e-09+0i,0+0i
1e-06+0i,4+0i,NaN+0i,5+0i,NaN+0i,0+0i
1e-06+0i,4+0i,-140+0i,626+0i,5.599076757789589e-11+0i,1+0i
1e-06+0i,4+0i,2.5+0i,3+0i,0+0i,0+0i
1e-06+0i,4+0i,0.4384307794814556+0i,54+0i,3.597295783475118e-07+0i,0+0i
1e-06+0i,5+0i,1.368808107821373+0i,7+0i,1.181943432015942e-12+0i,0+0i
1e-06+0i,5+0i,NaN+0i,4+0i,NaN+0i,0+0i
1e-06+0i,5+0i,-110.5+0i,8+0i,1.072439204108377e-08+0i,0+0i
1e-06+0i,5+0i,1.000000473351715+0i,9+0i,1.577950810016659e-07+0i,0+0i
1e-06+0i,5+0i,-5679.690468477934+0i,1000+0i,7384.859326548017+0i,0+0i
1e-08+0i,1+0i,1.368808107821373+0i,6+0i,6.661338147750939e-16+0i,0+0i
1e-08+0i,1+0i,1.559610469462369+0i,7+0i,5.448530515650418e-12+0i,0+0i
1e-08+0i,1+0i,1.102933996767631+0i,5+0i,4.622993099445694e-10+0i,0+0i
1e-08+0i,1+0i,1+0i,1+0i,1000000+0i,0+0i
